Country,Region,Residence,Ethnicity,SocDem,Version,Ref-ID,Year1,Year2,TypeLT,Sex,Age,AgeInt,m(x),q(x),l(x),d(x),L(x),T(x),e(x),e(x)Orig
IND,160,0,0,0,1,3656.08,2009,2013,4,1,5,5,0.00051,0.00255,94732,241,473059,6064325,64.02,64.45
IND,160,0,0,0,1,3656.08,2009,2013,4,1,10,5,0.00068,0.00339,94491,321,471654,5591266,59.17,59.61
IND,160,0,0,0,1,3656.08,2009,2013,4,1,15,5,0.00123,0.00613,94170,578,469408,5119612,54.37,54.8
IND,160,0,0,0,1,3656.08,2009,2013,4,1,20,5,0.00225,0.01119,93593,1047,465346,4650204,49.69,50.12
IND,160,0,0,0,1,3656.08,2009,2013,4,1,25,5,0.00218,0.01084,92546,1003,460219,4184858,45.22,45.66
IND,160,0,0,0,1,3656.08,2009,2013,4,1,30,5,0.00357,0.0177,91542,1620,453660,3724639,40.69,41.13
IND,160,0,0,0,1,3656.08,2009,2013,4,1,35,5,0.00423,0.02094,89922,1883,444902,3270979,36.38,36.82
IND,160,0,0,0,1,3656.08,2009,2013,4,1,40,5,0.00597,0.02943,88039,2591,433717,2826077,32.1,32.56
IND,160,0,0,0,1,3656.08,2009,2013,4,1,45,5,0.0087,0.04258,85448,3638,418143,2392360,28,28.46
IND,160,0,0,0,1,3656.08,2009,2013,4,1,50,5,0.01272,0.06162,81810,5041,396445,1974217,24.13,24.61
IND,160,0,0,0,1,3656.08,2009,2013,4,1,55,5,0.01587,0.07634,76768,5861,369190,1577772,20.55,21.06
IND,160,0,0,0,1,3656.08,2009,2013,4,1,60,5,0.02386,0.11257,70908,7982,334583,1208582,17.04,17.58
IND,160,0,0,0,1,3656.08,2009,2013,4,1,65,5,0.03276,0.15138,62925,9526,290812,874000,13.89,14.48
IND,160,0,0,0,1,3656.08,2009,2013,4,1,70,5,0.05093,0.2259,53400,12063,236840,583187,10.92,11.61
IND,160,0,0,0,1,3656.08,2009,2013,4,1,75,5,0.07615,0.31984,41337,13221,173630,346347,8.38,9.24
IND,160,0,0,0,1,3656.08,2009,2013,4,1,80,5,0.10319,0.41014,28115,11531,111749,172717,6.14,7.42
IND,160,0,0,0,1,3656.08,2009,2013,4,1,85,99,0.27201,1,16584,16584,60968,60968,3.68,5.89
IND,160,0,0,0,1,3656.08,2009,2013,4,2,0,1,0.05337,0.05119,100000,5119,95923,7010029,70.1,70.91
IND,160,0,0,0,1,3656.08,2009,2013,4,2,1,4,0.00257,0.01021,94881,969,377042,6914106,72.87,73.72
IND,160,0,0,0,1,3656.08,2009,2013,4,2,5,5,8e-04,0.00399,93912,375,468621,6537064,69.61,70.47
IND,160,0,0,0,1,3656.08,2009,2013,4,2,10,5,0.00063,0.00315,93537,294,466948,6068443,64.88,65.74
IND,160,0,0,0,1,3656.08,2009,2013,4,2,15,5,0.00129,0.00643,93243,600,464713,5601495,60.07,60.94
IND,160,0,0,0,1,3656.08,2009,2013,4,2,20,5,0.00189,0.00941,92643,871,461036,5136781,55.45,56.32
IND,160,0,0,0,1,3656.08,2009,2013,4,2,25,5,0.0016,0.00797,91771,731,457029,4675746,50.95,51.83
IND,160,0,0,0,1,3656.08,2009,2013,4,2,30,5,0.00163,0.00812,91040,739,453354,4218716,46.34,47.22
IND,160,0,0,0,1,3656.08,2009,2013,4,2,35,5,0.00159,0.00792,90301,715,449718,3765363,41.7,42.59
IND,160,0,0,0,1,3656.08,2009,2013,4,2,40,5,0.00258,0.01282,89586,1149,445059,3315644,37.01,37.91
IND,160,0,0,0,1,3656.08,2009,2013,4,2,45,5,0.00313,0.01554,88437,1374,438752,2870585,32.46,33.37
IND,160,0,0,0,1,3656.08,2009,2013,4,2,50,5,0.00551,0.02715,87064,2364,429407,2431833,27.93,28.85
IND,160,0,0,0,1,3656.08,2009,2013,4,2,55,5,0.00821,0.04024,84699,3408,414976,2002426,23.64,24.58
IND,160,0,0,0,1,3656.08,2009,2013,4,2,60,5,0.01523,0.07336,81291,5963,391547,1587450,19.53,20.5
IND,160,0,0,0,1,3656.08,2009,2013,4,2,65,5,0.02185,0.10359,75328,7804,357131,1195902,15.88,16.91
IND,160,0,0,0,1,3656.08,2009,2013,4,2,70,5,0.03873,0.17656,67524,11922,307816,838771,12.42,13.56
IND,160,0,0,0,1,3656.08,2009,2013,4,2,75,5,0.05576,0.2447,55602,13606,243996,530956,9.55,10.91
IND,160,0,0,0,1,3656.08,2009,2013,4,2,80,5,0.08234,0.34141,41996,14338,174137,286959,6.83,8.61
IND,160,0,0,0,1,3656.08,2009,2013,4,2,85,99,0.24515,1,27658,27658,112822,112822,4.08,6.79
IND,160,0,0,0,1,3655.1,2010,2014,4,1,0,1,0.04669,0.04498,100000,4498,96334,6608944,66.09,66.35
IND,160,0,0,0,1,3655.1,2010,2014,4,1,1,4,9e-04,0.00359,95502,343,381157,6512610,68.19,68.47
IND,160,0,0,0,1,3655.1,2010,2014,4,1,5,5,0.00052,0.0026,95159,247,475177,6131454,64.43,64.71
IND,160,0,0,0,1,3655.1,2010,2014,4,1,10,5,0.00054,0.0027,94912,256,473920,5656276,59.6,59.87
IND,160,0,0,0,1,3655.1,2010,2014,4,1,15,5,0.00107,0.00534,94656,505,472017,5182357,54.75,55.02
IND,160,0,0,0,1,3655.1,2010,2014,4,1,20,5,0.00205,0.0102,94151,960,468353,4710340,50.03,50.3
IND,160,0,0,0,1,3655.1,2010,2014,4,1,25,5,0.0023,0.01144,93190,1066,463287,4241987,45.52,45.8
IND,160,0,0,0,1,3655.1,2010,2014,4,1,30,5,0.00302,0.01499,92125,1381,457170,3778699,41.02,41.29
IND,160,0,0,0,1,3655.1,2010,2014,4,1,35,5,0.00427,0.02113,90743,1918,448923,3321529,36.6,36.88
IND,160,0,0,0,1,3655.1,2010,2014,4,1,40,5,0.00553,0.02729,88826,2424,438067,2872607,32.34,32.62
IND,160,0,0,0,1,3655.1,2010,2014,4,1,45,5,0.00818,0.04008,86401,3463,423350,2434539,28.18,28.47
IND,160,0,0,0,1,3655.1,2010,2014,4,1,50,5,0.01225,0.05942,82938,4928,402371,2011190,24.25,24.54
IND,160,0,0,0,1,3655.1,2010,2014,4,1,55,5,0.01656,0.07953,78010,6204,374541,1608818,20.62,20.93
IND,160,0,0,0,1,3655.1,2010,2014,4,1,60,5,0.02206,0.10452,71806,7505,340268,1234277,17.19,17.51
IND,160,0,0,0,1,3655.1,2010,2014,4,1,65,5,0.03607,0.16543,64301,10637,294913,894009,13.9,14.25
IND,160,0,0,0,1,3655.1,2010,2014,4,1,70,5,0.04896,0.21812,53664,11705,239058,599096,11.16,11.56
IND,160,0,0,0,1,3655.1,2010,2014,4,1,75,5,0.06932,0.29542,41959,12396,178806,360038,8.58,9.08
IND,160,0,0,0,1,3655.1,2010,2014,4,1,80,5,0.10992,0.43112,29563,12745,115954,181232,6.13,6.83
IND,160,0,0,0,1,3655.1,2010,2014,4,1,85,99,0.25764,1,16818,16818,65278,65278,3.88,5.16
IND,160,0,0,0,1,3655.1,2010,2014,4,2,0,1,0.0493,0.04741,100000,4741,96170,7039928,70.4,71.32
IND,160,0,0,0,1,3655.1,2010,2014,4,2,1,4,0.00223,0.00887,95259,845,378878,6943757,72.89,73.86
IND,160,0,0,0,1,3655.1,2010,2014,4,2,5,5,0.00072,0.00359,94414,339,471221,6564879,69.53,70.5
IND,160,0,0,0,1,3655.1,2010,2014,4,2,10,5,0.00056,0.0028,94075,263,469716,6093658,64.77,65.75
IND,160,0,0,0,1,3655.1,2010,2014,4,2,15,5,0.00124,0.00618,93812,580,467608,5623942,59.95,60.93
IND,160,0,0,0,1,3655.1,2010,2014,4,2,20,5,0.00137,0.00683,93232,636,464567,5156334,55.31,56.29
IND,160,0,0,0,1,3655.1,2010,2014,4,2,25,5,0.00147,0.00732,92595,678,461280,4691768,50.67,51.66
IND,160,0,0,0,1,3655.1,2010,2014,4,2,30,5,0.00171,0.00851,91917,783,457629,4230487,46.03,47.02
IND,160,0,0,0,1,3655.1,2010,2014,4,2,35,5,0.00196,0.00975,91134,889,453450,3772859,41.4,42.4
IND,160,0,0,0,1,3655.1,2010,2014,4,2,40,5,0.00258,0.01282,90245,1157,448335,3319409,36.78,37.8
IND,160,0,0,0,1,3655.1,2010,2014,4,2,45,5,0.00347,0.01721,89088,1533,441609,2871074,32.23,33.25
IND,160,0,0,0,1,3655.1,2010,2014,4,2,50,5,0.00577,0.02842,87555,2488,431555,2429465,27.75,28.79
IND,160,0,0,0,1,3655.1,2010,2014,4,2,55,5,0.00894,0.04375,85067,3721,416031,1997910,23.49,24.55
IND,160,0,0,0,1,3655.1,2010,2014,4,2,60,5,0.01542,0.07423,81345,6039,391631,1581879,19.45,20.55
IND,160,0,0,0,1,3655.1,2010,2014,4,2,65,5,0.02316,0.10945,75307,8242,355929,1190249,15.81,16.99
IND,160,0,0,0,1,3655.1,2010,2014,4,2,70,5,0.03856,0.17584,67065,11793,305842,834320,12.44,13.75
IND,160,0,0,0,1,3655.1,2010,2014,4,2,75,5,0.05679,0.24864,55272,13743,242002,528478,9.56,11.13
IND,160,0,0,0,1,3655.1,2010,2014,4,2,80,5,0.07947,0.3315,41529,13767,173228,286475,6.9,8.97
IND,160,0,0,0,1,3655.1,2010,2014,4,2,85,99,0.24515,1,27762,27762,113247,113247,4.08,7.18
IND,160,0,0,0,1,3654.1,2011,2015,4,1,0,1,0.04467,0.04309,100000,4309,96463,6657732,66.58,66.87
IND,160,0,0,0,1,3654.1,2011,2015,4,1,1,4,0.00089,0.00355,95691,340,381920,6561269,68.57,68.87
IND,160,0,0,0,1,3654.1,2011,2015,4,1,5,5,0.00051,0.00255,95351,243,476146,6179349,64.81,65.11
IND,160,0,0,0,1,3654.1,2011,2015,4,1,10,5,0.00053,0.00265,95108,252,474910,5703202,59.97,60.27
IND,160,0,0,0,1,3654.1,2011,2015,4,1,15,5,0.00101,0.00504,94856,478,473086,5228292,55.12,55.43
IND,160,0,0,0,1,3654.1,2011,2015,4,1,20,5,0.0017,0.00847,94378,799,469893,4755207,50.38,50.69
IND,160,0,0,0,1,3654.1,2011,2015,4,1,25,5,0.0021,0.01045,93579,978,465452,4285313,45.79,46.1
IND,160,0,0,0,1,3654.1,2011,2015,4,1,30,5,0.00296,0.0147,92602,1361,459605,3819862,41.25,41.56
IND,160,0,0,0,1,3654.1,2011,2015,4,1,35,5,0.00379,0.01878,91241,1714,451919,3360256,36.83,37.14
IND,160,0,0,0,1,3654.1,2011,2015,4,1,40,5,0.00546,0.02695,89527,2413,441603,2908337,32.49,32.8
IND,160,0,0,0,1,3654.1,2011,2015,4,1,45,5,0.00767,0.03762,87114,3277,427377,2466734,28.32,28.64
IND,160,0,0,0,1,3654.1,2011,2015,4,1,50,5,0.01168,0.05675,83837,4758,407290,2039357,24.33,24.66
IND,160,0,0,0,1,3654.1,2011,2015,4,1,55,5,0.01815,0.08683,79079,6866,378231,1632067,20.64,20.98
IND,160,0,0,0,1,3654.1,2011,2015,4,1,60,5,0.02275,0.10764,72213,7773,341632,1253836,17.36,17.73
IND,160,0,0,0,1,3654.1,2011,2015,4,1,65,5,0.03407,0.15699,64440,10117,296908,912203,14.16,14.55
IND,160,0,0,0,1,3654.1,2011,2015,4,1,70,5,0.04898,0.21817,54323,11852,241987,615295,11.33,11.78
IND,160,0,0,0,1,3654.1,2011,2015,4,1,75,5,0.06484,0.27898,42471,11848,182736,373309,8.79,9.36
IND,160,0,0,0,1,3654.1,2011,2015,4,1,80,5,0.10523,0.41655,30623,12756,121225,190573,6.22,7.01
IND,160,0,0,0,1,3654.1,2011,2015,4,1,85,99,0.25764,1,17867,17867,69349,69349,3.88,5.27
IND,160,0,0,0,1,3654.1,2011,2015,4,2,0,1,0.04695,0.04522,100000,4522,96317,7086606,70.87,71.89
IND,160,0,0,0,1,3654.1,2011,2015,4,2,1,4,0.00209,0.00832,95478,794,379887,6990289,73.21,74.29
IND,160,0,0,0,1,3654.1,2011,2015,4,2,5,5,0.00057,0.00285,94684,269,472746,6610401,69.82,70.9
IND,160,0,0,0,1,3654.1,2011,2015,4,2,10,5,5e-04,0.0025,94414,236,471483,6137655,65.01,66.1
IND,160,0,0,0,1,3654.1,2011,2015,4,2,15,5,0.0011,0.00549,94179,517,469602,5666172,60.16,61.26
IND,160,0,0,0,1,3654.1,2011,2015,4,2,20,5,0.00136,0.00678,93662,635,466723,5196570,55.48,56.58
IND,160,0,0,0,1,3654.1,2011,2015,4,2,25,5,0.00118,0.00588,93027,547,463768,4729847,50.84,51.95
IND,160,0,0,0,1,3654.1,2011,2015,4,2,30,5,0.00128,0.00638,92480,590,460925,4266079,46.13,47.24
IND,160,0,0,0,1,3654.1,2011,2015,4,2,35,5,0.00141,0.00703,91890,646,457836,3805153,41.41,42.53
IND,160,0,0,0,1,3654.1,2011,2015,4,2,40,5,0.00237,0.01178,91244,1075,453534,3347317,36.69,37.81
IND,160,0,0,0,1,3654.1,2011,2015,4,2,45,5,0.00323,0.01603,90169,1445,447232,2893784,32.09,33.23
IND,160,0,0,0,1,3654.1,2011,2015,4,2,50,5,0.00576,0.02837,88724,2518,437325,2446552,27.57,28.73
IND,160,0,0,0,1,3654.1,2011,2015,4,2,55,5,0.00902,0.04409,86206,3801,421529,2009227,23.31,24.49
IND,160,0,0,0,1,3654.1,2011,2015,4,2,60,5,0.01659,0.07965,82406,6564,395619,1587698,19.27,20.49
IND,160,0,0,0,1,3654.1,2011,2015,4,2,65,5,0.02576,0.12101,75842,9178,356266,1192079,15.72,17.03
IND,160,0,0,0,1,3654.1,2011,2015,4,2,70,5,0.03859,0.17599,66664,11732,303991,835814,12.54,14.02
IND,160,0,0,0,1,3654.1,2011,2015,4,2,75,5,0.05463,0.24034,54932,13202,241654,531823,9.68,11.46
IND,160,0,0,0,1,3654.1,2011,2015,4,2,80,5,0.07707,0.32308,41730,13482,174943,290169,6.95,9.28
IND,160,0,0,0,1,3654.1,2011,2015,4,2,85,99,0.24515,1,28248,28248,115226,115226,4.08,7.53
IND,160,0,0,0,1,3653.1,2012,2016,4,1,0,1,0.04299,0.04152,100000,4152,96573,6696713,66.97,67.22
IND,160,0,0,0,1,3653.1,2012,2016,4,1,1,4,0.00089,0.00356,95848,341,382549,6600140,68.86,69.11
IND,160,0,0,0,1,3653.1,2012,2016,4,1,5,5,0.00054,0.00269,95507,257,476892,6217591,65.1,65.35
IND,160,0,0,0,1,3653.1,2012,2016,4,1,10,5,0.00054,0.0027,95250,257,475608,5740699,60.27,60.52
IND,160,0,0,0,1,3653.1,2012,2016,4,1,15,5,0.00102,0.00508,94993,483,473758,5265091,55.43,55.68
IND,160,0,0,0,1,3653.1,2012,2016,4,1,20,5,0.00154,0.00768,94510,726,470735,4791334,50.7,50.95
IND,160,0,0,0,1,3653.1,2012,2016,4,1,25,5,0.00216,0.01074,93784,1007,466402,4320599,46.07,46.33
IND,160,0,0,0,1,3653.1,2012,2016,4,1,30,5,0.0029,0.0144,92777,1336,460545,3854196,41.54,41.8
IND,160,0,0,0,1,3653.1,2012,2016,4,1,35,5,0.00383,0.01898,91441,1736,452865,3393651,37.11,37.37
IND,160,0,0,0,1,3653.1,2012,2016,4,1,40,5,0.00551,0.02719,89705,2439,442428,2940786,32.78,33.05
IND,160,0,0,0,1,3653.1,2012,2016,4,1,45,5,0.00723,0.03549,87266,3097,428588,2498359,28.63,28.88
IND,160,0,0,0,1,3653.1,2012,2016,4,1,50,5,0.01052,0.05124,84169,4313,410062,2069771,24.59,24.85
IND,160,0,0,0,1,3653.1,2012,2016,4,1,55,5,0.01685,0.08086,79856,6457,383138,1659709,20.78,21.05
IND,160,0,0,0,1,3653.1,2012,2016,4,1,60,5,0.02237,0.10591,73399,7774,347560,1276571,17.39,17.68
IND,160,0,0,0,1,3653.1,2012,2016,4,1,65,5,0.0332,0.1533,65625,10060,302975,929011,14.16,14.48
IND,160,0,0,0,1,3653.1,2012,2016,4,1,70,5,0.05068,0.22491,55565,12497,246582,626036,11.27,11.65
IND,160,0,0,0,1,3653.1,2012,2016,4,1,75,5,0.06285,0.27159,43068,11697,186098,379454,8.81,9.31
IND,160,0,0,0,1,3653.1,2012,2016,4,1,80,5,0.10823,0.4259,31371,13361,123452,193356,6.16,6.85
IND,160,0,0,0,1,3653.1,2012,2016,4,1,85,99,0.25764,1,18010,18010,69904,69904,3.88,5.1
IND,160,0,0,0,1,3653.1,2012,2016,4,2,0,1,0.04398,0.04244,100000,4244,96509,7115441,71.15,72.02
IND,160,0,0,0,1,3653.1,2012,2016,4,2,1,4,0.00204,0.00812,95756,778,381044,7018932,73.3,74.19
IND,160,0,0,0,1,3653.1,2012,2016,4,2,5,5,0.00061,0.00304,94978,289,474168,6637888,69.89,70.78
IND,160,0,0,0,1,3653.1,2012,2016,4,2,10,5,0.00058,0.00289,94689,274,472760,6163721,65.09,65.99
IND,160,0,0,0,1,3653.1,2012,2016,4,2,15,5,0.00116,0.00578,94415,546,470710,5690961,60.28,61.17
IND,160,0,0,0,1,3653.1,2012,2016,4,2,20,5,0.00111,0.00554,93869,520,468045,5220251,55.61,56.51
IND,160,0,0,0,1,3653.1,2012,2016,4,2,25,5,0.00113,0.00563,93349,526,465430,4752206,50.91,51.81
IND,160,0,0,0,1,3653.1,2012,2016,4,2,30,5,0.00145,0.00722,92823,670,462440,4286776,46.18,47.09
IND,160,0,0,0,1,3653.1,2012,2016,4,2,35,5,0.00146,0.00728,92153,671,459088,3824336,41.5,42.42
IND,160,0,0,0,1,3653.1,2012,2016,4,2,40,5,0.0026,0.01292,91482,1182,454455,3365248,36.79,37.71
IND,160,0,0,0,1,3653.1,2012,2016,4,2,45,5,0.00327,0.01622,90300,1465,447838,2910793,32.23,33.17
IND,160,0,0,0,1,3653.1,2012,2016,4,2,50,5,0.00583,0.02872,88835,2551,437798,2462956,27.73,28.68
IND,160,0,0,0,1,3653.1,2012,2016,4,2,55,5,0.00884,0.04323,86284,3730,422095,2025158,23.47,24.45
IND,160,0,0,0,1,3653.1,2012,2016,4,2,60,5,0.01792,0.08574,82554,7078,395075,1603063,19.42,20.41
IND,160,0,0,0,1,3653.1,2012,2016,4,2,65,5,0.02432,0.11465,75476,8653,355748,1207988,16,17.09
IND,160,0,0,0,1,3653.1,2012,2016,4,2,70,5,0.03574,0.16406,66823,10963,306708,852241,12.75,13.97
IND,160,0,0,0,1,3653.1,2012,2016,4,2,75,5,0.05153,0.22823,55860,12749,247428,545533,9.77,11.23
IND,160,0,0,0,1,3653.1,2012,2016,4,2,80,5,0.07875,0.32896,43111,14182,180100,298106,6.91,8.81
IND,160,0,0,0,1,3653.1,2012,2016,4,2,85,99,0.24515,1,28929,28929,118006,118006,4.08,6.9
IND,160,0,0,0,1,3652.1,2013,2017,4,1,0,1,0.04006,0.03877,100000,3877,96768,6726308,67.26,67.6
IND,160,0,0,0,1,3652.1,2013,2017,4,1,1,4,0.00089,0.00355,96123,341,383652,6629540,68.97,69.31
IND,160,0,0,0,1,3652.1,2013,2017,4,1,5,5,0.00057,0.00285,95782,273,478228,6245888,65.21,65.55
IND,160,0,0,0,1,3652.1,2013,2017,4,1,10,5,0.00061,0.00304,95509,290,476820,5767660,60.39,60.71
IND,160,0,0,0,1,3652.1,2013,2017,4,1,15,5,0.00085,0.00424,95219,404,475085,5290840,55.56,55.89
IND,160,0,0,0,1,3652.1,2013,2017,4,1,20,5,0.00149,0.00742,94815,704,472315,4815755,50.79,51.12
IND,160,0,0,0,1,3652.1,2013,2017,4,1,25,5,0.00219,0.01089,94111,1025,467992,4343440,46.15,46.48
IND,160,0,0,0,1,3652.1,2013,2017,4,1,30,5,0.00274,0.01361,93086,1267,462262,3875448,41.63,41.97
IND,160,0,0,0,1,3652.1,2013,2017,4,1,35,5,0.00373,0.01849,91819,1698,454850,3413185,37.17,37.51
IND,160,0,0,0,1,3652.1,2013,2017,4,1,40,5,0.00564,0.02783,90121,2508,444335,2958335,32.83,33.17
IND,160,0,0,0,1,3652.1,2013,2017,4,1,45,5,0.00726,0.03563,87613,3122,430260,2514000,28.69,29.05
IND,160,0,0,0,1,3652.1,2013,2017,4,1,50,5,0.01023,0.04985,84491,4212,411925,2083740,24.66,25.03
IND,160,0,0,0,1,3652.1,2013,2017,4,1,55,5,0.0165,0.07921,80279,6359,385498,1671815,20.83,21.21
IND,160,0,0,0,1,3652.1,2013,2017,4,1,60,5,0.02296,0.10859,73920,8027,349532,1286318,17.4,17.82
IND,160,0,0,0,1,3652.1,2013,2017,4,1,65,5,0.0341,0.15712,65893,10353,303582,936785,14.22,14.69
IND,160,0,0,0,1,3652.1,2013,2017,4,1,70,5,0.04953,0.22038,55540,12240,247100,633203,11.4,11.95
IND,160,0,0,0,1,3652.1,2013,2017,4,1,75,5,0.06205,0.26857,43300,11629,187428,386103,8.92,9.62
IND,160,0,0,0,1,3652.1,2013,2017,4,1,80,5,0.10274,0.40873,31671,12945,125992,198675,6.27,7.24
IND,160,0,0,0,1,3652.1,2013,2017,4,1,85,99,0.25764,1,18726,18726,72683,72683,3.88,5.45
IND,160,0,0,0,1,3652.1,2013,2017,4,2,0,1,0.0415,0.04012,100000,4012,96671,7154474,71.54,72.33
IND,160,0,0,0,1,3652.1,2013,2017,4,2,1,4,0.00196,0.0078,95988,749,382049,7057802,73.53,74.33
IND,160,0,0,0,1,3652.1,2013,2017,4,2,5,5,0.00044,0.00219,95239,209,475672,6675753,70.09,70.9
IND,160,0,0,0,1,3652.1,2013,2017,4,2,10,5,4e-04,0.002,95030,190,474675,6200081,65.24,66.05
IND,160,0,0,0,1,3652.1,2013,2017,4,2,15,5,0.001,0.00499,94840,473,473018,5725406,60.37,61.17
IND,160,0,0,0,1,3652.1,2013,2017,4,2,20,5,0.00104,0.00518,94367,489,470612,5252388,55.66,56.47
IND,160,0,0,0,1,3652.1,2013,2017,4,2,25,5,0.00108,0.00539,93878,506,468125,4781776,50.94,51.75
IND,160,0,0,0,1,3652.1,2013,2017,4,2,30,5,0.00129,0.00643,93372,600,465360,4313651,46.2,47
IND,160,0,0,0,1,3652.1,2013,2017,4,2,35,5,0.00155,0.00773,92772,717,462068,3848291,41.48,42.29
IND,160,0,0,0,1,3652.1,2013,2017,4,2,40,5,0.0023,0.01144,92055,1053,457642,3386223,36.78,37.6
IND,160,0,0,0,1,3652.1,2013,2017,4,2,45,5,0.00356,0.01765,91002,1606,450995,2928581,32.18,33
IND,160,0,0,0,1,3652.1,2013,2017,4,2,50,5,0.0061,0.03003,89396,2685,440268,2477586,27.71,28.55
IND,160,0,0,0,1,3652.1,2013,2017,4,2,55,5,0.00914,0.04467,86711,3873,423872,2037318,23.5,24.36
IND,160,0,0,0,1,3652.1,2013,2017,4,2,60,5,0.01853,0.08853,82838,7334,395855,1613446,19.48,20.38
IND,160,0,0,0,1,3652.1,2013,2017,4,2,65,5,0.0248,0.11678,75504,8817,355478,1217591,16.13,17.12
IND,160,0,0,0,1,3652.1,2013,2017,4,2,70,5,0.03545,0.16282,66687,10858,306290,862113,12.93,14.05
IND,160,0,0,0,1,3652.1,2013,2017,4,2,75,5,0.05032,0.22347,55829,12476,247955,555823,9.96,11.25
IND,160,0,0,0,1,3652.1,2013,2017,4,2,80,5,0.07858,0.32837,43353,14236,181175,307868,7.1,8.75
IND,160,0,0,0,1,3652.1,2013,2017,4,2,85,99,0.22982,1,29117,29117,126693,126693,4.35,6.81
IND,160,0,0,0,1,3657.1,2014,2018,4,1,0,1,0.03872,0.0375,100000,3750,96859,6724435,67.24,67.66
IND,160,0,0,0,1,3657.1,2014,2018,4,1,1,4,0.00102,0.00406,96250,391,384038,6627575,68.86,69.28
IND,160,0,0,0,1,3657.1,2014,2018,4,1,5,5,0.00054,0.0027,95859,259,478648,6243537,65.13,65.55
IND,160,0,0,0,1,3657.1,2014,2018,4,1,10,5,6e-04,0.00299,95600,286,477285,5764890,60.3,60.72
IND,160,0,0,0,1,3657.1,2014,2018,4,1,15,5,0.00081,0.00404,95314,385,475608,5287605,55.48,55.89
IND,160,0,0,0,1,3657.1,2014,2018,4,1,20,5,0.00142,0.00708,94929,672,472965,4811997,50.69,51.11
IND,160,0,0,0,1,3657.1,2014,2018,4,1,25,5,0.00197,0.0098,94257,924,468975,4339032,46.03,46.45
IND,160,0,0,0,1,3657.1,2014,2018,4,1,30,5,0.00282,0.01401,93333,1308,463395,3870057,41.47,41.89
IND,160,0,0,0,1,3657.1,2014,2018,4,1,35,5,0.00365,0.01809,92025,1665,455962,3406662,37.02,37.45
IND,160,0,0,0,1,3657.1,2014,2018,4,1,40,5,0.0056,0.02763,90360,2497,445558,2950700,32.65,33.08
IND,160,0,0,0,1,3657.1,2014,2018,4,1,45,5,0.00748,0.03669,87863,3224,431255,2505142,28.51,28.95
IND,160,0,0,0,1,3657.1,2014,2018,4,1,50,5,0.01013,0.04942,84639,4183,412738,2073887,24.5,24.95
IND,160,0,0,0,1,3657.1,2014,2018,4,1,55,5,0.01691,0.08114,80456,6528,385960,1661150,20.65,21.11
IND,160,0,0,0,1,3657.1,2014,2018,4,1,60,5,0.0246,0.11586,73928,8565,348228,1275190,17.25,17.76
IND,160,0,0,0,1,3657.1,2014,2018,4,1,65,5,0.0366,0.16766,65363,10959,299418,926962,14.18,14.75
IND,160,0,0,0,1,3657.1,2014,2018,4,1,70,5,0.04919,0.21903,54404,11916,242230,627545,11.53,12.22
IND,160,0,0,0,1,3657.1,2014,2018,4,1,75,5,0.05999,0.26085,42488,11083,184732,385315,9.07,9.95
IND,160,0,0,0,1,3657.1,2014,2018,4,1,80,5,0.09717,0.39089,31405,12276,126335,200582,6.39,7.62
IND,160,0,0,0,1,3657.1,2014,2018,4,1,85,99,0.25764,1,19129,19129,74247,74247,3.88,5.9
IND,160,0,0,0,1,3657.1,2014,2018,4,2,0,1,0.04033,0.03902,100000,3902,96750,7169300,71.69,72.3
IND,160,0,0,0,1,3657.1,2014,2018,4,2,1,4,0.00197,0.00784,96098,753,382480,7072550,73.6,74.21
IND,160,0,0,0,1,3657.1,2014,2018,4,2,5,5,0.00049,0.00245,95345,234,476140,6690070,70.17,70.78
IND,160,0,0,0,1,3657.1,2014,2018,4,2,10,5,4e-04,0.002,95111,190,475080,6213930,65.33,65.95
IND,160,0,0,0,1,3657.1,2014,2018,4,2,15,5,0.00092,0.00458,94921,435,473518,5738850,60.46,61.08
IND,160,0,0,0,1,3657.1,2014,2018,4,2,20,5,0.00081,0.00404,94486,382,471475,5265332,55.73,56.35
IND,160,0,0,0,1,3657.1,2014,2018,4,2,25,5,0.00111,0.00554,94104,521,469218,4793857,50.94,51.56
IND,160,0,0,0,1,3657.1,2014,2018,4,2,30,5,0.0011,0.00549,93583,514,466630,4324640,46.21,46.83
IND,160,0,0,0,1,3657.1,2014,2018,4,2,35,5,0.0015,0.00747,93069,695,463608,3858010,41.45,42.08
IND,160,0,0,0,1,3657.1,2014,2018,4,2,40,5,0.00232,0.01154,92374,1066,459205,3394402,36.75,37.38
IND,160,0,0,0,1,3657.1,2014,2018,4,2,45,5,0.00371,0.01839,91308,1679,452342,2935197,32.15,32.78
IND,160,0,0,0,1,3657.1,2014,2018,4,2,50,5,0.00647,0.03182,89629,2852,441015,2482855,27.7,28.35
IND,160,0,0,0,1,3657.1,2014,2018,4,2,55,5,0.00876,0.04285,86777,3718,424590,2041840,23.53,24.18
IND,160,0,0,0,1,3657.1,2014,2018,4,2,60,5,0.01783,0.08532,83059,7087,397578,1617250,19.47,20.15
IND,160,0,0,0,1,3657.1,2014,2018,4,2,65,5,0.02505,0.11786,75972,8954,357475,1219672,16.05,16.75
IND,160,0,0,0,1,3657.1,2014,2018,4,2,70,5,0.03538,0.16252,67018,10892,307860,862197,12.87,13.65
